id,Text,Polarity,reply
21465,বাংলাদেশ ফুটবলার জামালকে দেখে কষ্টে পুড়ছেন পাকিস্তানি অধিনায়ক,1,হা হা হা! হঠাৎ কষ্ট পেলেন কি করা যায়! কিন্তু আপনাদের পাকিস্তানি অধিনায়কের মতো বিশ্বকাপ
21468,গ্রামের চাচাতো বোন যখন নতুন প্লেনে উঠে,1,"ওহ ঠিক আছে, ছোট্ট প্লেনে উঠলে মাখনের চোখে মিছিয়ে গেলেন না?"
21469,জবা সিরিয়ালের পর যদি কোনো সিরিয়াল সবচেয়ে বাজে সিরিয়াল হয় সেটা হলো মোহর । এর জন্য পরিচালকের গর্ববোধ হওয়া উচিত ।,1,"এ কি আর কোনো সিরিয়াল নেই না কেন? মোহর এত অসাধারণ, পারিচালক এর মন খারাপ হলে কেমন হবে!"
21470,জিন এ আলম ।,1,ওহ! তোমার অবিশ্বাস্য পরিচয়ের পথিক সমূহের মাঝে গেলে এই নামের কিছু মানুষ পাওয়া যায
21472,আজ আইফোন এ এই সেটিংস নেই বলে কাউকে দেখাইতে পারি না,1,ওহো! খুব মামলা। এত সুন্দর সেটিংস ছিলেন এই আইফোনে! বাকিরা তুমি দেখাতে পারবে। না দ
21476,আহারে এমন নিউজ দেখলে খুবি আপসোস হয় আমি কেন সাংবাদিক হলাম না নিউজ করা যে এত সহজ আগে জানতাম না কি দিয়ে শান্তনা দিবো নিজেকে গাইস ?,1,"ওহো! আচ্ছা, আপনি যারা দুই টি বিষয়কে একসঙ্গে মিশায়ে ফেলেন, তার জন্য হাত ধরি আপনাকে! আ"
21480,করোনায় কোন গরু আক্রান্ত হয় নাই ?,1,তাহলে গরুরা কি ওসামান বিন লাদেনের কস্টামার? নাইলে এতো সুস্থ হয়ে আছেন!
21482,সাকিব ভাইয়ের বউ দেখলে বুজা যায় হোয়াইটওয়াশ এর রুপ কেমন সব ময়দা ।,1,"হা হা, দারুন অবদান দিচ্ছেন তাঁর মেয়েটিই! পুরো হোয়াইটওয়াশ ইন্ডাস্ট্রির রাজকন্যা হবেন এ"
21483,জিলাপির ভিতর কি সোনার টুকরা মুকরা দেন নাকি?,1,"অবশ্যই না, জিলাপির ভিতরে না কি আঁটা করে বালিশ করা হয়?"
21492,বাপের জন্মে এমন মেকাপ দেখিনি । যেটা অরলে নিজের মা মেয়েকে চিনতে পারেনা,1,"ওহ ভাইসাব, দেখলে মা মেকাপ করতেও জানতেন না আর! সেটা তাই না, আপনার জন্য নিজের মার মেকাপ এ"
21493,বিপদে পড়লে অনেক বউও দেখেচি কিলানি খাওয়ার সময় তার স্বামীকে আব্বা ডাকতে ।,1,"হা, বউগুলোর আব্বা ডাকা শুনলেই একটা বিপদ ঠেলে পড়ে! খাবার খেয়ে ফেলতে পারছেন না কি!"
21496,সে কি স্বর্গীয় সুখের ব্যথায় জেগে উঠবে ?,1,"ওহ হ্যাঁ, অবশ্যই! শুরু করো ক্যালেন্ডারে তার জন্মদিনের ডাটা রাখার জন্য। স্বর্গের সুখের ব"
21498,ভাই এই জিলাপির ইনগ্রিডিয়েন্ট কী মঙ্গল গ্রহ থেকে ইলন মাস্করে দিয়া আনাইসেন ?,1,হাহা! আমি তো একটু আমার প্রান্তরে থেকেই স্বল্প মঙ্গল গ্রহ নিয়ে এসেছিলাম। তাইই এই জ
21500,নেক্সট ম্যাচে লারার রেকর্ড ভেঙে ফেলবে লর্ড লিটন,1,ওহো! সেরকম বিশ্বাস রাখার পরও আরেকটা বিশ্বাস দেখাতে হবে কি?
21507,বাজার থেকে কিছুদিন আগে কয়েকটা কাঁচা আপেল কিনেছিলাম । ধৈর্য ধরে আছি এতদিন । পাকলেই খাবো ।,1,"ঠিক আছে, ধৈর্য ধরে আপেল পাকানোর ধরণের দুনিয়া চালাচ্ছেন। আসলে আপেল খেতে পারবেন না, প"
21511,এখন ফাগুন । এই প্যাচপ্যাচে গরমে ফাগুন পেলেন কোথায় ? এখন তো সবই আগুন,1,"হ্যাঁ ভাইয়া, ফাগুনে গরমের বিষের মতো এলে তোমার আগুন ছাড়া আর কোথাও থাকা যায় না। আ"
21516,আমার বিয়েতে সব ভ্যানগাড়ি ভাড়া করে হলেও প্রথম আলোর শিরোনাম নাম হবোই,1,ওহো! মানে তুমি একটা ভাড়া ভ্যানগাড়ির মাঝেই প্রথম আলোর অটল শিরোনাম বন্ধু? শেষ কর
21520,লকডাউন সম্পর্কে বাংলাদেশ থেকে পরামর্শ গ্রহনের মতামত প্রকাশ করছি ।,1,"ওহো! আপনি তো একজন বিশ্বজাতি পরামর্শদাতা! সৃষ্টিতে কত সুখী জাতি আছে, আর তাঁর মধ্যে আ"
21523,রমজান এ শয়তান বাঁধা থাকলেও চারুকলা অনষদ সীমিত আকারে শয়তানের কাজ করে দিয়েছে,1,ওইওই! এ শয়তানও কিন্তু চারুকলা অনষদ সীমিত আকারে করে দিলেও কি শয়তানের তোমার ওই ক
21524,হিতির কি অবস্থা ? এবং হিতি কারে চায় ?,1,"আমার মতে হিতির অবস্থা ঠিক আছে, তোমার কি চিন্তা? হিতি চাইলেও তুই কেন চিন্তা করবি?"
21526,ওয়াশ খাইয়া আবার চকচকা হাসি কেন? ভাইয়া মান সম্মান তো একেবারে বানের জলে ভাসাইছেন,1,"আমার বলার জন্যই জলে ভাসান হবেন, দাদা! ওয়াশ খানোর সম্মান তো আপনাকে আপনার বিচারে থাকতেই"
21531,জুলুর জলসা ভেসে যাক আটলান্টিক মহাসাগরে,1,উত্তরটা দিলে কোম্পানি করে আমার! যেই বিপদ গেলেনি আগামীতে জুলুর জলসা চারিদিকে!
21538,দিলদারেরতো ভুড়ি ছিলো না । অধিকাংশ বান্ধবীর জামাই দেখতে অনেকটা সেফুদার মতো । মাথার ছাদটা চকচক করে আর পেটটা দেখে মনে হয় এই ধরেন সাত মাস চলে । আর কিছুর জুটছে হিরো আলম ।,1,হ্যাঁ বেশ সেফুদার মতো দেখতে আছেন আপনার বান্ধবীর জামাই। মাথার ছাদটা চকচক করে যা তো
21539,জবা চলে গেছে কিন্ত কাউকে রেখে গেছে দর্শক গন মন খারাপ করার কিছু নেই । এ এখন সহজে যাবে না ওদের মোটা চামড়া ।,1,"হ্যাঁ, আবারও ভাল মত খেলা দেখতে যান সহজ চামড়ায় বন্দি!"
21543,আলহামদুলিল্লাহ অবশেষে ঊনত্রিশ তম বহিরাগত কাডেট ওসি হিসেবে নিয়োগ পেলেন আমাদের সবার প্রিয় পরী আপু । কিন্তু দুঃখজনক হলেও সত্য যে আপু ক্যাপ পড়ছে মাননীয় আইজিপি মহোদয়ের র‍্যাঙ্ক এর । র‍্যাঙ্ক ব্যাজ পড়ছে সাব ইন্সপেক্টর এর তাও আবার রিবন ছাড়া ! আবার বেল্ট পড়ছে ইন্সপেক্টর মহোদয়ের ! হ্যাংগিং ব্যাজ দিছে বামপাশে জুতা পড়ছে সিভিল সবমিলিয়ে হ য ব র ল অবস্থা ন,1,"অপুর চাপ কাপট বেশি, আর র‍্যাঙ্ক ব্যাজ করলে ছোট্ট ছোট্ট ব্যাঁকুল বানাইতে থাকেন। কিন"
21546,এলাকায় পোলাপানের অবস্থা খারাপ হয়ে যাবে ! এই আইপিএল জন্য অনেক পোলাপান তার ঘরের ডিম বিক্রি করে আই পি এলে বাজি ধরে !,1,"তবে ভাইয়া, একটা পোলাপান করে কী ঘরের ডিম বিক্রি করলে দেখা যায় না আই পি এলে বাজি ধরলে"
21547,এই করোনার মধ্য ধুলোবালি আনার জন্য স্টার জলসার নামে মামলা করতে যাচ্ছি ওয়েট,1,ওহো! হারামখোরের মত মামলা করার পালশে আছেন! করোনা ধুলোবালি আনার জন্য তো নামটাই স্টার জ
21551,ভেংগে মোর ঘরের তালা কেউ আমারে নিয়া পালা ।,1,কি আপনি হাতে মুখে তালা ভেংগে চালান না? খুব ইতিমধ্যেই মুহূর্তের প্রভাবে আপনার তালা চ
21552,আমি যখন তোদের জন্যে বিড়ি বানালাম তোরা কেউ তখন প্রতিবাদ করলি না । যখন হাসপাতাল বানাতে গেলাম তখন তোরা প্রতিবাদ করলি ইতি আকিজ বিড়ি বাস্তব সত্য কথা আমরা কেমন জাতি? বিদ্র আর যেন লেংটা পিক না দেকি,1,"ওহো! তুমি তো এতো গুরুত্বপূর্ণ কাজগুলি করতেছো, আমি তো তাই বলছি! হাসপাতাল তো"
21554,দামেও ভালো মানেও ভালো জয়বাংলা জয় প্রথম আলো ।,1,"অহ ভাই, কত ভালো মানেও কিন্তু দামে কত ভালো? জয়বাংলা জয় প্রথম আলো এমন কিছু যা প্রত"
21559,স্বপ্ন ছিল বড় হয়ে বোকাচোদা দেখব সেই স্বপ্ন আজ পূরন হলো সকলে বলি আমিন ।,1,ওহ! মাঝেমাঝে একটু বাজে স্বপ্ন পূরণের সময়ও আসে! অস্থির আমার দেখার শখে প্রশ্ন করত
21562,এতো নিষ্পাপ ধার্মিক তাহাজ্জুদ গোজার মেয়েকে এভাবে গালি দেয়া ঠিক না । কোনভাবেই ঠিক না । কেউ উনাকে নির্লজ্জ নষ্টা বলে গালি দিবেন না । যার মধ্যে যা আছে সে নিজেই বুঝতে পারে তাই তারে গালি দিয়া বোঝানোর দরকার নাই,1,"এই কেউ বুঝতে না, তাকে গালি দেওয়ার দরকার আছে। তাহলে তাকে বুঝানোর জন্য আর আমাদের কঠ"
21563,জাতীয় দলের বাহিরে দূর্দান্ত সৌম্য তাহলে সৌম্য জাতীয় দলের বাহিরেই থাকুক,1,"হ্যা, হয়ত তোমার প্রতিবেদন কমে গেলে সত্যিই সৌম্যতা তাঁহার কাছেই থাকা উচিত! কেন? তোম"
21567,কোয়া ত লটকি গেছে,1,"ওইওই, অবশ্যই কোয়া এমন কাজ করে! লটকি দেওয়া থেকে বেচা যদি মিলে তাহলে যাই করুন।"
21568,গ্রামের চাচাতো ভাই যখন প্রথম এডিট শিখে,1,ওহো! তাই তো এই সময়ে আমি তার দ্বিতীয় এডিট শিখছি পরের গ্রামে!
21569,তিথির কানে ফোন । জলসা মরণের দিন গোন ।,1,"আহা, প্রথমেই ভালো হয়ে যাচ্ছেন অতিথি আপনি! কিন্তু জলসা মরণের দিনে কি ফোনের দরকার ছিল?"
21576,এই পোস্ট দেখে বিভিন্ন জেলায় ছাব্বিশ জনের মৃত্যু এক শতাধিক মানুষ আহত অবস্থায় মেডিকেল এ ভর্তি !,1,"ওইওই, আরেকটা নতুন স্বপ্নের পরিশ্রমিক পর্যাপ্ত ছিলেনা দশটার আগে। মেডিকেল এ ভর্তি করল"
21577,ভাই ! বিড়ি খাইতাছিলাম কমেন্ট গুলো দেখে হাসতে হাসতে আগুন নিভে গেছে তারপরেও হাসি থামেনা,1,ওহো! এই কমেন্টের মগজটার জন্যই আগুন নিভে গেছে না? তাই হাসি থামেনা কেন!
21580,এমন কেন করলা বেবি ?,1,"ওহ হুম, আপু দেখলে আমার দুধ ভেজা হয়ে যাবে।"
21581,যুদ্ধ জাহাজ ছাড়া আর কোন কিছু বানানোতে আগ্রহ নাই জাতির ! ইহা একটা রোল মডেল দেশ !,1,আপনার উদ্বেল্লিত আগ্রহের কারণেই আমরা এত সুন্দর একটি রোল মডেল দেশ! আপনি তো বলছে
21585,কাকুর মুখের থেকে কি দুর্গন্ধ বের হয় ?,1,"হুম, আচ্ছা একটা প্রশ্ন করলে তুমি কি পাপদামের থেকে গুলি হতে পারো?"
21587,ছিনতাইকারি কমিউনিটির জন্য ব্যাপারটা খুবই হেল্পফুল,1,"হ্যা, খুবই হেল্পফুল বলছেন আপনি! ওহ অপরিচিত, শুধু সোশ্যাল মিডিয়ায় ছাড়া কমিউ"
21593,এর পিছনে লর্ড একাডেমীর ষড়ষন্ত্র আছে !,1,"ওহো! ঠিক আছে, একাডেমী তো হলো ভাইরাল বিড়াল দেওয়ার প্রান্তিক স্থান। ষড়ষন্ত্র থাকল"
21594,সুজুন্নার হেডার মধ্যে দুইটা লাথি দিয়া টেকনিক্যাল ডিরেক্টরের পদ থেকে ওরে সরাইতে হবে,1,ওহো! প্রতিদিন তোমার মজার নামে একটা নতুন নতুন আইডিয়া নেওয়ার সময় মিস করে আছিলাম!
21598,চৌদ্দগুষ্টিকে ফ্রেন্ডলিস্টে রেখে সারাদিন ফেসবুকে উল্টোপাল্টা পোস্ট করা সাহসী আমি,1,"ওহ হ্যাঁ, তুমি সত্যিই একজন ব্রেভ হিরো, ফেসবুকের উল্টোপাল্টা পোস্ট দিয়ে বাধ্যতাম"
21600,তাতে আমগো কি আম্নে ওয়েব সিরিজে থাকেন না হয় চান্দের দেশের সিরিজে থাকেন,1,"আচ্ছা চলো, চান্দের দেশের সিরিজে থাকি না আমি। কিন্তু আমি এখানে একটু সার্কাস্টিক মজা দিত"
21602,তোমার জন্য অনেক কেঁদেছি পরী আজ তোমাকে বাঁচাতে পেরে অনেক খুশি লাইক অনেক । সরি কল ধরতে পারি নি । রাগ করে থেকো না । পিলিজ । রাগ ভাঙলে কমেন্টে লাইক দিয়ে আমাকে জানাও পিলিজ ।,1,"ওহো! তোমার রাগ দেখে পরী খুব আনন্দিত হলেন। সত্যি কথা বলি, আমি কল ধরতে পারি না, প্রত"
21604,যদিও নেগেটিভ কমেন্ট করা ঠিক না । বাট পড়াশোনার লোভ দেখিয়ে ধর্ষনের ঘটনা মেবি প্রথম বার ঘটতে চলেছে ।,1,"হ্যাঁ, আবারও ইতিহাসের অদ্ভুত এক পরিবর্তন! শিক্ষার জন্য মানুষের মধ্যে দৃষ্টিকোন বদলে"
21605,প্রিয় পরীমনি কাজ না থাকলে বাল ছিড়েন তাতে নিজের আগাছা পরিস্কার হবে । নিউজ না পেলে গাঞ্জা গাছ লাগান বৃক্ষরোপনের সাথে পিনিকও হবে । কিছু করার না থাকলে পুটকির ভিতর আঙ্গুল দিয়া বসে থাকেন তাতে বাথরুম ক্লিয়ার হবে । একদম কোন কিছু করার মত না পেলে পাবলিক বাসে ফেরি করে কনডম বিক্রি করুন তাতে দেশে আপনার মত ফাউল মার্কা কুজন্ম নিতে পারবেনা,1,আমার মনে হচ্ছে নিজের আগাছা পরিস্কার হওয়ার জন্য বাল ছেড়ে নিয়ে আগাছা পুড়ানোর জন্য ব
21607,আগে ছিলো ডানাকাটা পরি এখন পোশাক ছাড়া পরি,1,ওহো! দেখি আপনি কেমন একটা ট্রেন্ড সেটার! আমি দেখছি আপনি পরিবর্তনের মতো এক দৃষ্টিভঙ
21612,চোখের মধ্যে কেমন যেন একটা লুচ্ছা লুচ্ছা ভাব আছে,1,"চোখ বন্ধ করে পরবর্তী বিভাগে চলে যাইতে হবেনা, যেন বেলা দুপুরের মত লুচ্ছা ভাব আছে!"
21614,জবা মা ভর করেছে ভাগ্যশ্রীর ওপর,1,"ঠিক আছে, ভাগ্যশ্রী এবার ভাগ্যবতী হলেন! মাত্র জবা দিয়ে ভর করলেই হয় না।"
21615,এমন বস্তাপঁচা কাহিনীর নাটকও মানুষ দেখে,1,ওহ! আবার একটা নতুন বিপর্যয়! পৃথিবীতে আর কি নাটক দেখা যায় না? এতদিন তো পুরো জ
21617,মুতে পানি না নিলে তোর মেহেরবান গান আসবে না হুদাই পোস্ট না করে মুইতা পানিটা নিলে হয় ।,1,"ওহো ব্রাভো! আমি খুব ভালো মনে করি, তোমার পানি নিবার জন্য বানানো মেহেরবান গান শুনতে পার"
21619,মেলিন্ডা কি এখন ফুডপান্ডার ডেলিভারি গার্ল ?,1,"ওহো! হ্যাঁ, মেলিন্ডা মজার একটা মেডামওয়ান! প্রতিদিন সকালে জলখাবারের দেড়গটা পাঠিয়ে"
21622,চীনের প্রাচীরও ব্রাহ্মণবাড়িয়ানদের ট্যাঁটা অ্যাটাক ঠেকাইতে পারবে না !,1,"ওহ হ্যাঁ, সেটা তো খুবই মাথার কথা! এই ব্রাহ্মণবাড়িয়ানরা তো আমাদের ট্যাঁটার মতোই শ"
21632,দূরু মিয়া রানের পাহাড় দিবো ।,1,"আপনার তো সব দূর, মিয়া! রানের পাহাড় একটু হলেও অবস্থান দিলেন। দিবেন কোথায়?"
21634,যদি তোর ডাক শুনে কেও না আসে তবে যদি তোর ডাক শুনে কেও না আসে তবে এটাই পারফেক্ট সময় । চিপসের প্যাকেট বের করতে পারো ।,1,"ওহ, ধন্যবাদ তোমার কাছে টিপস খেতে মন চায়! যদি সেদিন তোর জন্য নবান্ন খাবার বানানোর সময়"
21635,এমন পিক না দিয়ে সব খুলে দিলেই তো হয় । শুধু শুধু আমার বন্ধুদের কষ্ট করে দেখতে হয় ।,1,"আপনার বন্ধুদের কষ্ট করার এত ইচ্ছে আছে, তাহলে সাপেক্ষেই নিজের ফটো থাকলেও অনেক ভালো!"
21641,কারন পরি নিয়মিত বাল কাটে তাই কিউট,1,তাই চল তুমি নিয়মিত চুল কাটার জন্য বালনিষ্ঠ হতে হবে। কিউট হওয়া ঝামেলা নেই।
21642,দুধের বাড়ি খাইয়্যা দরজা খুইল্লা গেছে,1,"ওইওই, দুধের বাড়ি খাইয়্যা এতো বিপদে দরজা খুইল্লা গেছে? কিন্তু বাড়ির মালিকের হালকা"
21643,মা ! এটা জবা ! সত্যি একদম চিনতে পারিনি । বি দ্র বছরের সেরা জোক ।,1,তোমার চিনে বছরের সেরা জোক হয়ে গেল এটা? মা তো আবার খুব ভালো মজার মতো হলো! একটু
21644,আর আমার নিজেকে রোহিঙ্গা মনে হয়,1,ওহো! খুব সঠিকভাবে মনে হচ্ছে না তো? তুমি তো নিজেকে সত্যিই হারানো কথাই বলছো!
21646,একে শাওয়াল মাসের চাঁদ ওঠার পর মুক্তি দিয়ে পৃথিবীতে পাঠানো হয়েছে !,1,"ওহো, কিন্তু চাঁদের মুক্তি দেওয়ার আগে আপনার সাক্ষাতে দেখতে পেলেই আপনার চাঁদের মুক"
21649,মহান সৃষ্টিকর্তার নাম যে আল্লাহ এটা তো কোনোদিন প্রথম অন্ধকারকে লিখতে দেখলাম না !,1,"ঠিক আছে, মহান সৃষ্টিকর্তার নাম আল্লাহ। আর তো আপনি কিন্তু নাম লিখতেই দেখতেন কেন, তবে দ"
21650,আমি ভেবে দেখলাম । একমাএ নিউজ রিপোর্টারদের কারনে সব সমস্যার উৎপওির কারন ।,1,"ওহ হ্যাঁ, মাত্র একমাএ রিপোর্টারদের কারণেই সব সমস্যা আছে আর উত্পন্ন হচ্ছে। মনে হচ্ছে"
21652,ঠিক আছে সব হবে । কিন্তু চল্লিশায় কাচ্চি চাই,1,"ওহো! চল্লিশায় কাচ্চি চাওয়া সত্ত্বেও আপনি ঠিক আছেন? চলে জাইবেন আর কাচ্চির বাজারে, খুব স"
21657,হারপিক দিয়ে দাঁত মাজছো বুঝি,1,"ওহ, আমি তোমার দাঁতের জন্য হারপিক নিয়েছি না, তোমাকে বুঝতে পারলাম!"
21659,বউয়ের মুতে আছাড় খেয়ে স্বামীর মৃত্যু,1,"ওহো! কি সুন্দর উপহার। স্বামী বাঁচলে অনেক টাকা খরচ হয়ে যেতো, কিন্তু মরার পরও সব খর"
21663,গুরু ম্যাস নুনুতে সাত টা সার্জারি করেও যে বোলিং করে তাতে তোদের ব্যাটিং ধসিয়ে দেয়ার জন্য যথেষ্ট ।,1,আপনি ধরুন আরেকটি সার্জারি করলে ওই বিপক্ষের ব্যাটিং আপনার পেছনে ঢোকা হতো।
21682,কেকা আন্টি নিজ হাতে মুরগির পেছন থেকে বের করেছেন নিশ্চয়ই,1,"ওহো, আন্টি জুলিয়ান থেকে শিখছেন কি? তবে নিজের হাতে মামলাটা হলেও মুরগির করা আচ্ছা কেন?"
21683,একজন এনামংহ যখন বউয়ের ভয়ে বিড়ালংহ । তখন এ জাতির লজ্জায় মাথা নতো করা ছাড়া কোনো উপায় নাই,1,"ওহ হ্যা, এত সহানুভূতিপূর্ণ! শুধু তা নয় আপনার উপায়ও তো কোনো পাওয়া যায় না! মাথাট"
21684,একটু পর সুর পাল্টে বলবে মুদি দিদি আপনাকে চরস সুকার দরস শিকার ।,1,ওহো! আমার মুদি দিদি আপনি তো সত্যিই মজার অভিনেত্রী। আপনাকে দরস শিকার করতে চাইলে আম
21685,সাংবাদিকদের আচানক প্রশ্নে বেঁচারা মনের কথা বলে ফেলেছে । পরে ভেবেছে এ আমি কি করলাম । আমি না কূটনীতিক ।,1,ওহ হো! সাংবাদিকদের মনের কথা বলা যাচ্ছে না? এই কথাটা বলে ফেললেন? আপনি তো কী এত মনের ক
21695,হার কোনভাবেই নয় বেশি করে লাল গরম পানি পান করে শক্তি যোগাও ও অন্যায়ের বিরুদ্ধে লড়াই চালিয়ে যাওয়ার মধ্যে দেশ বাসিকে আরো খেলা দেখাও এবার সাংবাদিকের সাথে পুলিশও আছে ।,1,ওহো! কি এক মজাদার রইলাম বলতেছেন! পুলিশের মাঝে এবার সাংবাদিকও আছে? এইভাবে লড়াই
21698,জানা গেছে বিলগেটস আইপিএল দেখবেন ওদিকে মেলিন্ডা স্টার জলসা দেখবেন । টিভি রিমোর্ট নিয়ে ঝগড়া লেগেই থাকত প্রতিদিন ।,1,"ওহো! কিন্তু মাঝে মাঝে তো তাদের সমস্যাগুলো তাড়াতাড়ি সমাধান করতে হবে, না?"
21699,এ তো তিতলীর মতো হলো ! তিতলী কি পারবে স্টার জলসা ধ্বংস করে দিতে ? বিস্তারিত দেখতে থাকুন এই কুতকুত অসহ্য কর একটা সিরিয়াল । প্রথমে কাহিনী ভালোই ছিল । এখন দেখলে মনে হয় পরিচালক এর মাথায় গোবর আছে ।,1,"হ্যাঁ, তিতলী তো অবশ্যই স্টার জলসা ধ্বংস করে দিতে পারবে! বিশ্বাস করতে না পারলে তুমি ম"
21702,উন্নত মানের ছাগল,1,ওহ সত্যিই ম্যাজেস্টিক কিংবদন্তি ছাগল! গবেষণার জন্য নোবেল পাওয়ার দিনগুলি কতটা আ
21703,ভেঙে যাবে হাড় তাও ভাঙবে না ফার্নিচার এ যে মারাত্বক হাতিয়ার দামে কম মানে ভালো কাকলি ফার্নিচার ।,1,"ওহো! আপনার গড়নের সারাংশ দেখে আমি মনে করছি আপনি কতটা ""কাকলি"" মানুষ! আরে, একটা দাম দ"
21704,নারী পুরুষ সবাই যোগ দিচ্ছে লর্ড অ্যাসোসিয়েসনে কেউই বাদ থাকবে না,1,"হ্যাঁ বুঝলাম, সবাই কত ধনী এবং খুব ব্যস্ত। যা সবাই একটু সময় নিচ্ছেন তা দিয়ে তারাই"
21708,গোবর এক অদ্ভুত জিনিস । শুকিয়ে গেলে জ্বালানি জমিতে গেলে জৈব সার পানিতে গেলে মাছের খাদ্য ভারতে গেলে প্রসাদ ! আর মগজে গেলে সময় টিভির সাংবাদিক । হ্যাপি,1,"ঠিক আছে, মগজে গেলে সময় টিভির সাংবাদিক হয়ে যায়। হ্যাপি! এই মগজের দিনগুলি যেন খু"
21712,পরদেশে সন্দেশে অলিক দেশে কল্প দেশে পাদ দেশে স্বদেশে তলদেশে ।,1,ওহ! আপনি তো একটা বিশ্বব্যাপী ভ্রমণকারী মনে হচ্ছে। দেখা দিতে দিতে কবে শওয়ার্মা দেশ
21713,শ্রীময়ী কি পারবে মোহর আর কেয়া কে দ্বীপান্তরিত করতে নাকি মিউজিয়াম এ রেখে দেওয়া হবে?,1,"এই শ্রীময়ী আপনার জন্য দ্বীপান্তরিত করা অনেকটা কঠিন হবে, প্রচুর মহর ব্যয় হবে।"
21721,কবে মেট্রোরেল এর গায়ে পোস্টার থাকবে ভাইএর সালাম নিম অমুক জাগায় আসেন পোস্টার এ ভরে যাবে মেট্র বাবাজী ।,1,"আদর্শ ভাই, যখন মেট্রোরেল এর গায়ে পোস্টার থাকবে, তখনই মেট্র বাবাজী সকলের পরিচয় জাগা"
21728,পত্রিকায় দেখলাম তোমার নাকি আজ মন ভালো নেই ?,1,"হ্যাঁ, আমি তোমার মনের মতামত পত্রিকায় দিয়ে প্রকাশ করব। কারণ তোমার মন আমার খুব একট"
21729,এই নিষ্পাপ পরহেজগার ভদ্র মহিলাকে যারা ধর্ষণের চেষ্টা করছে তাদের বিরুদ্ধে কঠোর ব্যবস্থা নেয়া হোক । তিনি বিকাল এক দুইটা ত্রিশ মিনিটে বাসায় পানি না থাকায় একটু রঙ্গীন পানি ক্রয় করার জন্য গিয়েছিলেন ক্লাবে । এটা কি অপরাধ ?,1,"এই তো খুব ভাল একটা অপরাধ! তিনি তো একটা দুর্দান্ত অপরাধি, রঙ্গীন পানি ক্রয়ে মুখ্য"
21734,মেহেরবান বাংলা মোটর এর জ্যাম এ আটকে আছে । আপ্নারা পাশে থাকুন ওখে ?,1,"ওহো! কিন্তু ভালো করে দেখুন, সেই জ্যাম দেখে ব্যাক্তিটি মটর এর মাঝে ঝুলছেন না কি? উফ, পর"
21738,আপনার মুখ থেকে একটু হিরো আলমের চাইনিজ ভার্সন ওই গানটা শুনতে চাই ।,1,ওই যা হিরো আলমের চাইনিজ ভার্সন তো আমার মুখ থেকেই শুনতে পাবেন। আমি না কিছু মূল্যব
21740,বাঙালি ভাতের অভাবে মরে কিন্তু কখনো বিনোদনের অভাবে মরে না,1,ওহো! মাঝে মাঝে মরে না বিনোদনের অভাবে? আমার মতো বোকা মানুষের জন্য বিনোদন ঠিক ভাতের মত
21741,কথা সইত্য তফাত শুধু গাছ আর আগাছায় যদিও দুইটাই গাছ ।,1,"আগাছা বিশেষ ভাবে তো গাছের মতো না, প্রাণী না? তাই কথা সইত্য না ধরে শুধু গাছের মধ্যেই প"
21742,ইনি এখন শরীর দেখিয়ে কলকাতার সুগার ড্যাডি টাইপ ডিরেক্টর বা প্রডিউসারদের দৃষ্টি আকর্ষনের জোর চেষ্টা চালিয়ে যাচ্ছেন ।,1,ওহো! আপনি তো নিজেই এতো আকর্ষণীয় যে এত কাছের থেকেই কলকাতার সুগার ড্যাডি টাইপ ডিরে
21743,সকাল বিকাল গাজার তাড়নায় থাকে দেখছি ।,1,ওহো! সারাদিন গাজা তাড়িতেই আপনি কেমন অদ্যাবধানে সময় কাটাচ্ছেন! বিচার করলেও এই একট
21744,ওয়াও ভাই ছোটবেলায় আপনি অনেক বড় ছিলেন ।,1,"হ্যাঁ, ছোটবেলায় আমি ছিলাম দিনের শেষে গোলগাল ছোটবেলা!"
21754,এখন সবারই মোটামুটি জানা হয়ে গেছে যে করোনা ছয় মাস আক্রমণ করে আর ছয় মাস নীরব হয়ে থাকে,1,ওহো! দেখা হয়ছে আমাদের মতে করোনা একটু আবার ছুটে গেলেও অসুস্থ জনতার দিকে তা ওঠ
21761,এ সিরিয়ালটাতে কি তারা সারাক্ষণ এরকম গান নিয়ে দৌড়ের উপর থাকবে লম্বা লম্বা ফিতার পোশাক পড়ে ? কোনো রকমের কাহিনী দেখাবে না ?,1,"অবশ্যই, তারা সারাক্ষণ এরকম গান নিয়ে দৌড়ের উপর থাকবে না। তাদের পোশাক না দেখে কার ব্য"
21763,নায়ক বাপ্পি ভাই কৈ ছিলো তখন? কতো সিনমায় আপনাকে ধর্ষকের হাত থেকে রক্ষা করেছে জীবনে দেখলাম,1,"ওহো! ভাইয়া, এত জনপ্রিয় নায়ক হওয়ার পরেও জীবনে দেখলেন? খুব ধন্যবাদ আপনার মত"
21766,উত্তেজিত হয়ে গালা গালি করতে গিয়ে বানান ভুল করবেন না । আমরা কমেন্ট করতে আসি না শুধুমাত্র পড়তে আসি ।,1,"আহা, পড়ালেখা বেশ ব্যাপক বিষয়! কিন্তু আপনি মনে করছেন, ছোটবেলায় জিনিস জিনিস গুলি মাথা"
21767,এক একদিন এক একটারে তেল দিতাছে প্রথম আলু,1,"ওইওই! সত্তর কোটি লোকের মধ্যে আপনি একজন প্রথম আলু তেল দিচ্ছেন? হাঁহা, কিন্তু আর ক"
