id,Text,Polarity,reply
788,আমরা সবাই জেনে গেছি এ মাসে বিয়ে হবে না বৌভাত হতে হতে পরের বছর হয়ে যাবে,1,"ওহো! এই বছরে ডিজিটাল বিয়ে করতে হবে, আর বৌভাত এত সহজে বাড়িতে পৌঁছবে না।"
792,কেয়ামত অন্য দিক দিয়ে ঘটিয়ে দিছে,1,"ওহ, আমি জানি, কোন সাধুবাদ হলো!"
794,কেমনে জিতবে তোমরা তো মাঠে নেমে টেস্ট খেলো ।,1,"ওহো! হুমকি মিষ্টি হলো নাকি। খেলতে গিয়ে টেস্টে জিতবো, তাই তো জিততে ইচ্ছুক।"
795,তোমার সাথে এটা করা ঠিক হয় নাই আর তুমি তো জান্নাত থেকে পালিয়ে আসছো । এটা তারা বুঝে নাই,1,"ওহো, আমি এত ঝগড়ালাম না? জান্নাত থেকে আসলে কেমন ঢিলা কোচি!"
799,গরু বিক্রি করে বাড়িতে ওয়াইফাই লাগাইছি শুধু আপনার এই পোষ্ট দেখার জন্য,1,"ওহো, গরু বিক্রি করলে ওয়াইফাই চলবে! দরজা দিলেন কি?"
802,ভেবে চাটনি বেকার খাটনি,1,এই তো দারুন ধারণা!
803,গাজা খোর আম্পায়ার,1,"আহার! কইকো আর গাজা কেন, এক্সপ্লোরার হোতে চাইলেন?"
805,টাইগারদের না বিড়ালদের,1,"হাহাহা, আপনি তো বিড়ালদের পক্ষ নেওয়ার দিকে চলে গেছেন সেই দিকে!"
806,তথ্যগুলো কোনদেশের দাদাবাবুরা আর্ট করে দিচ্ছে ।,1,"ওহো, তারা তো আমাদের দাদাবাবুরা অনুকরণ করছেন!"
813,নিজের আসন কাক নিয়ে গেলো দিদির,1,"ওহো দিদি, কাকে আসন নিয়ে যেতে দিন না তো!"
816,এতো বার্ণ করতে চাইয়ো না । পরে কবে যে নিজে বার্ণ হইয়া যাবা টেরই পাবা না ।,1,"ওহো! অবশ্যই, আমি আপনার বার্ণ করতে রুচি নেই। নিজের বার্ণ কেউ যদি বাধ্য থাকে, তাহলে ছ"
820,জবা ই শেষে করোনা ভাইরাসের ওষুধ টা বের করবে মনে হচ্ছে,1,ওই দিনটা আসবে কবে তুমি বলবে?
822,পরিচালক কে নোবেল দেয়া উচিত ।,1,ওহো! অবশ্যই! তা হলে একা নোবেল পুরস্কার দেওয়া উচিত হয়ে যাবে না।
824,এসব মনে হয় অটোপাশ মার্কা সাংবাদিক ।,1,"হাহাহা, ঠিক বলেছো! আমার মনে একেবারে তোমার মত স্মার্ট উত্তর দেওয়া লাগল না।"
825,ভাই ফুলইস্টপ খুইল্লালান ।,1,"ওহ তা, দেখি আপনি কি লুইস্টপ গুরু হলেন! 🕺🏼"
828,এই ভাবে তাকালে রাতে কোলবালিশে আর মন বসবে না,1,"আর মন বসবে না কেন, চাঁদ দেখতে যাবে না তো!"
830,পরীর বেবির দায়িত্ব আমি কাঁদে তুলে নিতে চাই এই শীতেএক,1,ওহো! কত সুন্দর দায়িত্ব! এক ঘুমানোই কিছু না।
831,পায়ুতে এতো আরাম এতো আরাম যে পায়ুপথেও কি নেবানল ব্যবহার করেন না কি ?,1,"ওহো, আমি তো পায়ু ম্যাসাজার!"
832,বলদা মার্কা নিয়ম,1,আমি দেখি তুমি বলদা নিয়মে এক্সপার্ট!
834,মাগার এইডা দেহার বাদ ছিল ।,1,ওহো! মাগারের কি বাড় ছিল না?
835,বাব্বা গ টাকা দিয়ে আর কত কিছু যে করা যায় জুলু নিশ্চয় শেষ পর্যন্ত উফ খুব কষ্ট হচ্ছে গ জুলু কাকু তোমার জন্য তবে আমাদের জীবন মানেই জি বাংলা,1,এই দুনিয়া এতটা কষ্ট হলে তুমি আর মারতে পারবেন না কি?
842,হতে পারে নোবেল নিজেই প্রেগনেন্ট,1,"ওহো! সত্যি কথা, আপনি কি হাসতে পারতেন না না, জিততে পারতেন।"
844,হাহা তুমার পারফরমেন্স দারুণ পনের বলে পনের রান ।,1,"ওহো! আমি তো স্টেজে হাসি ফেলতে গিয়েছিলাম, দারুণ পনের কথায় ঝুমা পরে গেছে!"
846,বেস্ট সিংগার ইন দা ওয়াল্ড ছি ইউ নট ফর মাইন্ড এভরিথিং ভিতিং ইংলিশ,1,ওহো! আমি কি ইংরেজিতে গান গাইবো?
849,তোমার পক্ষে লেখার জন্য শ্রমিকদের কি দিচ্ছ ? ক্লাবে যাওয়া বন্ধ হলে এই ঋণ কিভাবে পরিশোধ করবে ?,1,"হাঁ, শ্রমিকদেরই দেওয়া হবে লেখার জন্য! ক্লাবে যাওয়া বন্ধ হলে ঋণ পরিশোধে বাশায় ব্য"
854,ইনি তো মরদেহ সাথে ও কথা বলে,1,"আর না, কি এত ভালোবাসা!"
856,তাহলে হয়তো স্টার জলসার বা জী বাংলার কৃপায় আমিও সর্বগুণে সম্পূর্ণা হতে পারতাম ।,1,"ওহ হা, ঠিক আছে, তুমি ছিলে নাকি এই বিশ্বের সেরা অভিনেতা!"
859,নিজেরা কোন কাদায় নামছেন সেটা কি চোখে পড়েনা !,1,"হ্যাঁ, চোখে পড়েনি, টেলিস্কোপ দরকার!"
862,কত কোচ এল আর গেল কিন্তু আমাদের বোলারগুলারে কেউ ব্যাটসম্যান বানাতে পারলনা । ছাব্বিশ এভারেজ নিয়ে এই যুগে কেউ টেস্ট ওপেনার !,1,"আমাদের বোলারদের ব্যাটসম্যান হতে হয়নি, তারা তো শুধুই উফ টেস্ট ওপেনার হতে পারে!"
864,এমনিতেই আর্জেন্টিনা ড্র করছে এই দুঃখে বালো লাগতেছে না ! আর এই স্যাটা ভাংগা পোস্ট দেখে ডিপ্রেশনে চলে গেলাম গাইষ !,1,"ওহো, তোমার জন্য বিশ্বাস করতে বলতে পারি না। আমি মনে করতেছিলাম তুমি একজন ফিলোসফার,"
869,যারা যে বিষয় নিয়ে সবসময় পেরেশানি থাকে আল্লাহ তাদের তাই দেন ! এতএব পরবর্তীতে কোথাও না কোথাও তো একটা যুদ্ধ বাধাতে হবে তা না হলে উনারা করবেন টা কি ? একটা কাজ শিখে ফেলেছেন শত কষ্ট হলেও তো করতে হবে না ?,1,"হ্যাঁ, অবশ্য করতে হবে। আখেরে একটা ব্যথার অভ্যাস তো সবাই করতে পারে না।"
872,নির্বাচকদের মাথা খারাপ হয়ছে ।,1,"আমি জানি, তোমাদের সহজে মাথা না হয়ে গেছে।"
875,সাকিবরে রাইখা দে পরের সিজন পানি টাইনা তারপর আইবানে ।,1,"ওহো বেশ দুঃখিত, সাকিবরে আপনার সিজন মেলা দেখি নাই। বাকি কথা বলা না দরকার!"
877,পৃথিবীর মধ্যে একটাই মাত্র দেশ বাংলাদেশ যেখানে জনগন বোঝেনা দেশের ভালো সরকার বোঝেনা জনগণের ভালো ।,1,ওহো! আমি কি একটা রহস্য খুলতে চাইছি?
878,আমি কিন্তু মোটামুটি এক থেকে পঁচিশ সব পারি দুই একটা একটু দুর্বল আছি । একদম হাছা কথা,1,"হা হা, অবশ্যই! তোমার দুর্বলতা শুনে আমার সামান্য লোকের হাসি পেল ভালো লাগল।"
883,টিনের চালে ছুঁড়ে মারবো এক টুকরো ইট তোমার জন্য খালি আছে আমার পাশের সীট ।,1,"ওহ! কত বাধা দিচ্ছেন! প্রোফেশনাল বোকার নয়, চুক্তিকর ধোঁয়া দেবার দরকার।"
888,এই স্ফুঙ্গলিঙ্গ এখনো মঙ্গল গ্রহে পৃথিবীতে আসতে আসতে পরি মনির আরেক লিঙ্গ মুক্তি পাবে,1,"ওহো! তাই তো, স্ফুঙ্গলিঙ্গের জন্য আমাদের মঙ্গল গ্রহ নির্বাচন করে ফেলতে হবে এখন! 🚀"
891,এরে তরে ছবি কে করি দেয় এগুন হেই দেশে ছবি তুলি দেয় কি বসুন্ধরা র এমডি নি ।,1,"ওহো, হয়তো তাই! আমাদের বসুন্ধরা সুন্দরতম রাজধানী এমডি না থাকার কারণে তার ছবি তোলা"
899,পুরো ফকিন্নির মতে লাগে এই জামাকাপড় গুলো কোথা থেকে চুরি করলে ?,1,আমি সেটা চুরি করার আগে খুব ভালো দেখবো আপনি তো কি আতঙ্কিত হচ্ছেন না।
902,প্রত্যেক জেলায় অস্থায়ী বিমানবন্দর করে তাতে বিমান ব্যবস্থা এবং প্রাইভেট হেলিকাপ্টারের ব্যবস্থা চালু করার জোর দাবী জানাচ্ছি ।,1,"ওহ হো! আমার মনে হয়, চলবে তো একটু হেলিকাপ্টারে গোঁফনে ঢুকতে!"
906,সুশান্ত সিং রাজপুতের মৃত্যুর বিতর্কে কোণঠাসা হয়ে পড়লে সে বিজেপির আশ্রয় নেয় । তারই ধারাবাহিকতায় এই দুর্গন্ধের জন্ম ।,1,আমি হলাম মোটামুটি দালাল। আপনার কান্ডে আমার কি কাজ?
907,এটা কি ধরনের নাটক ! একটা মানুষ কত বার ছদ্মবেশ ধরতে পারে,1,দরজা দরজা হাতে মানুষের সমস্যা উঠানোর নাটক।
908,ভায়া তোমারে কপালে জীবনেও কান জুটবে না তুমি বরং মদ নিয়ে ব্যস্ত থাকো ।,1,"অবশ্যই! তোর যত্তটা বিশ্বাস, তাত্ত্বিক মদে মুখ খুলতে পারতো তুই।"
912,এখানে কমেন্ট করতে আসা মানুষের চেয়ে কমেন্ট পড়তে আসা মানুষের সংখ্যা বেশি । সবার জন্য বিরিয়ানির ব্যাবস্থা করা হোক ! এই পোস্ট সম্পর্কে আমার তেমন কোন অভিজ্ঞতা নেই তবুও আমি চার টি পয়েন্ট উপস্থাপন করতে চাই ! সবাইকে ধন্যবাদ ।,1,"ওহো! এতো উচ্চকক্ষতা, ভাই আপনাকে একটা স্যালুট! 🙌🏼"
913,এগ্লাও খবর হওয়া লাগে,1,"ওহো! আমি তো এগ্লা হলেও না, তাই আমার কি করনো লাগবে?"
914,এখানে যেসব সুন্দরি মেয়েরা কমেন্ট করতে আসবেন তাদের কে বলছি আমার গ্রাজুয়েশন কমপ্লিট দেখতে ব্লাক ডায়মন্ড বাপের অনেক টাকা ও আছে তাই পন নিয়ে বিয়ে করবো না তাই সুন্দরিরা যদি আমাকে বিয়ে করেন তাহলে আমি বুঝবো তাদের উদার মন আপনাদের যদি বফ থাকে নো প্রবলেম ছেড়ে দিয়ে আমায় বিয়ে করতে পারেন,1,"অন্‌ বুদ্ধিমান মহাশয়! এত ধনী হলেন, তাহলে আমাকে আপনার বিয়ের অনুরোধ জানাতে হবে?"
922,জলুরে তোরে বলার মতো আর ভাষা নাই বেহায়া জলু ঝামা ঘষা তো খেতেই আছিস তাও লজ্জা হয় না জন্মদিনে ইউশ পর্যন্ত করলি না বেহায়া,1,এই কথায় কোথায় শক্তিমান!
928,গান্জার নেশা বোধহয় কেটে গেছে ।,1,ওহো! কত রোমাঞ্চক অভিজ্ঞতা!
930,ইস্যু দিয়ে টিস্যু ঢাকে তারা হিসু দিয়ে টিস্যু নেয়না যারা ।,1,"ওহো, কি খুব মজার অভিজ্ঞতা!"
931,জুলু সোনা তুমি বারবার এক প্রমো কেন দাও আরতো ভাল্লাগছেনা তোমার মাথার স্ক্রু কি ঢিলা হয়ে গেছে,1,"হা, হাতে যেতে আর মুখে না পড়তে লাগে না?"
933,যারা কমেন্ট করছেন দয়া করে বানান ঠিক রাখুন উত্তেজিত অবস্থায় দ্রুত কমেন্ট করতে গিয়ে বানান ভুল করবেন না আমরা যারা কমেন্ট পড়তে আসি আমাদের পড়তে বেশ অসুবিধা হয় ।,1,"ওহো! দ্রুত কমেন্ট করার অসুবিধার প্রতি আমার ভালোবাসা। অবশ্য বানান ঠিক রাখা হয় না, ত"
937,সেক্স করতে গিয়ে ক্যামনে ধর্ষিত হবে ? মানে নতুন করে পুরুষ নির্ষাতনের ফন্দি । মানেটা হলো বৈধ স্ত্রীর সাথে সেক্স করতে গিয়ে তার যদি মুড অফ থাকে তবে তার সাথে জোর করার চেষ্টা করলেও কি ধর্ষণচেষ্টা হবে ? থানায় মামলা হবে ? বাহ্ পরী বাহ্,1,"অবশ্যই! বাহ্, আমিও কি জানি এমন অস্থির নির্দেশিকা থাকে!"
938,এরা কারো সাহায্য নেয়না কিন্তু এর পরিবার হল প্রফেসর পরিবার । যার ওপর পৃথিবীর যত বিপদ ধসে পরে আর ইনিইই সব কিছু থেকে উদ্ধার হন দেখতে দেখতে প্রফেসর ও হয়ে যাবেন বাহ বাহ,1,"ঠিক আছে, সে কি নাকি সুপারহিরো? চমক দেবেন কিনা প্রফেসর চাচা? 😂"
940,যুবকের পুটুর বাল বুকে গেলো কিভাবে ? এটাও কি এক্সারসাইজের কারিশমা কাপুর ?,1,"আমি বলি, এই বাল বুকে গেলো কি না একটু দেখে নেন! 😂"
941,কার্গো বিমানে কে যেন দেশ ছাইড়া দুবাই পলাইছে সাথে করে বিনোদন নিয়ে গেছে বিনোদন ছাড়া তার চলেই না ।,1,ওহো! তার তো দেশই ছাড়া মুখদেশ নাই।
943,মুমিনুল মুশির ঝুটির কল্যাণে ব্যাটিং এ আপনার অভাব টা বুঝা না গেলেও বোলিং আর কেপ্টেন্সি তে আপনার অভাব টা হারে হারে টের পাচ্ছে বাংলাদেশ ।,1,"ওহো! এত মজার খবর, আমি তো বাংলাদেশের জনপ্রিয় না হলেই কিছু হবে না।"
944,ওরা তাদের স্তন নিয়ে গর্বিত তাই ওড়না ছাড়া থাকে বুক ফুলিয়ে রাখে । তোমরাও সমালোচনা না করে পারলে জিপার খুলে লিঙ্গ বের করে রাখো । হিসাব ক্লিয়ার ?,1,"ওহো, এমন কি? চমৎকার উপায় আর বাধ্য করে দাওয়াৎ!"
948,একমাত্র ফেরিঘাট ছাড়া করোনা আর কোথাও নাই !,1,ওহো! আমি পারবো না এই উৎপাতে বিচার দিতে!
949,শুধু চোখ কেনো নাক কান হাত পা দরকার হলে গোটা বডি ফেলে রেখে দিচ্ছি ।,1,কি আদরে আদম দেব৷ হাত পা বাকি আছে নাকের কাজ কি?
950,একই খেলা খেলতে যেয়ে তুমি সহ তিন জন আউট হলে । জয়ের লক্ষ্য তোমাদের ছিল না । ছিল ঐ ইস্টাইলে খেলা ।,1,"হা হা, তোমাদের লক্ষ্য ছিল কোনা খেলো জিতা, আউট হওয়া ছিল একটু প্রাকৃতিক আইটেম।"
953,ঢাকা বিশ্ববিদ্যালয়ের মত একটা জাগায় এই রকম একটা প্রাণী কে কিভাবে তারা রাখতেছে আমি বুঝি না,1,"আরে ভাই, তো সে তো ঢাকা বিশ্ববিদ্যালয় এসে পড়েছে না?"
960,তরমুজ হতে চাইছিলো পারিবারিক চাপে লেবু হইছে,1,"আমি ভাবছিলাম লেবু আসবে, তরমুজ কেন হলো?"
965,আমার প্রিয় কবি সালমান্দ্রনাথ ঠাকুর ।,1,ওহো! আমি তো তার উপর একটু ভয় পেয়ে গেছি। 😏
967,আর আমার এক কোটি থাকলে বাড়িতে বইসা বইসা খাইতাম,1,"ওহ তো, এক কোটি বইসা দিতে হলে তুমি নাকি রেস্টুরেন্ট চালি৷"
969,নোবেল রে ট্রল কইরা আপনি মাঝখান থেকে কিছুটা ফেমাস হইলেন,1,"ঠিক আছে, নোবেল পুরস্কার তো বাকি আছে আমার জন্যে।"
970,কে আপন কে পর তো যাবজ্জীবন চলবে মনে হয় । ওই সিরিয়াল শেষ হওয়ার কোনও নামই নেই জবা সহ প্রত্যেকের সাথে বোধ হয় আজীবন সই করা আছে । ওদেরও আর কোনো কাজ নেই আর সিরিয়াল ও নিজের গতিতে এগিয়ে চলেছে কে আপন কে পর কাজের মেয়েকে বিয়ে কর তিনপুরুষ এই ধারা বজায় রাখবে বলে মনে হচ্ছে,1,"তো কি, একটু আর ব্যাপারে একটু নিঃসন্দেহে করুন। এই সিরিয়ালের দায়িত্ব নিতে আপনার কি"
971,দেখতে মানুষের মতো হলেও আসলে মানুষ না । এ হচ্ছে জানোয়ার ।,1,"ওহ, তাহলে যারা মানুষ তারা নাকি জানোয়ার হয়ে গেছে!"
974,সিট গুলো দিয়েন । লোকাল বাসে লাগামু ।,1,আরে এত ধারণায় পড়লেন! এখন আপনি আইডিয়ার জন্য নোটবুক দরকার কিন্তু দুইটা সিটের
977,এসি আছে কিন্তু আমি আপনার মতো গরিবকে ফ্রেন্ড রিকুয়েস্ট পাঠাবো না ।,1,"অহ হ্যাঁ, কিন্তু আমি তো ধনী লোককে ফ্রেন্ড রিকুয়েস্ট পাঠাই না।"
979,এখন আপনারা অতি বুদ্ধিমানরা কি করে তা কর্তন করার চরম ধৃষ্টতা দেখানোর চেষ্টা করেন ?,1,"আমাদের কে চরম ধৃষ্টতা দেখানোর চেষ্টা করা উচিত, ভালো আলোচনা।"
980,বিড়ালের দল কি খেলবে আর,1,"হা, হয়তো তাদের ফুটবল দল তৈরি করতে হবে!"
981,তাতে আমার কি ? আমার তো ব্যাংকে টাকাও নাই গরীব এর চেয়েও গরীব আমি,1,"ওহো, কিন্তু তোমার সার্টিফিকেট আছে ""গরীবের রাজা""।"
982,কিছুক্ষণ পর বলবে আইডি হ্যাক হইছে আমি ক্ষমা চাই নি ।,1,"ওহো! কি অভিনব ঘটনা! আপনি যদি আইডি হ্যাক করতে পেরেন, তাহলে আমার কি দরকার!"
984,তাগো বিপদ সাত জন্মে শেষ হবে না,1,"আমিও তোমার ভাষায় বুঝতে পারি না, জেন্ম থেকেই বিপদে প্রাপ্তির কথা বলতে চাচ্ছিলাম তুমি?"
985,খোঁজ নিয়ে দেখেন মির্জা সাপের হাত আছে ।,1,"ওহো, অবাক হলেন কি করব, মুখ খুললেন মির্জা সাপ দেখলেন!"
987,মাইর খাঁ মানুষ হ ।,1,"হ্যাঁ, মাথা খারাপ হলেই তো মানুষ!"
990,পরি মনির ছবিতে মনের মাধুরী মিশিয়ে একটা কমেন্ট করেছিলাম । আমার আত্মীয় বন্ধু বান্ধব সবাই সেই কেমন্ট দেখে ফেলেছিল । এরপর একমাস আমি ফেসবুকে আসতে পারি নাই । তাই আজকে আর কিছু বললাম না ।,1,আরে কি ছিল সেই কমেন্ট? মুরুব্বা মনে হচ্ছে! 😉
991,জানতাম । বেশির ভাগ বেয়াদ্দব ব্রাজিল সাপোর্টার । আর আপনি সেটার জলন্ত উদাহরণ ।,1,"ওহো, বড় কিছু জানেন! আমি তো সেরা জলন্ত উদাহরণ, এমন আরেকটা খারাপ ক্লাবের হোল্ডার হয়ে"
992,ভাই আপনার লেখা হাললুম বই টি কিনতে গিয়েছিলা কিনতে পারিনি দুইশো শত টাকা চায় আমার কাছে একশো শত টাকা ছিলো এখন বই টি কি ভাবে পাবো আপনার বই বলে কথা আমার নিতেই হবে,1,একশো শত টাকার লেখা হাললুম বইর বিপরীতে আপনার অসুবিধা হল আমার বইটি হয় নি হাললু
995,এ বাল্ডারে তো আমি ফলোই করিনা তাও আমার টাইমলাইনে আইসা গেলো কেম্নে ?,1,"ওহ, আমি জানতাম না আপনার টাইমলাইন এত আইসা-র দরকার!"
996,মাঠেই অবসর নেয়ার সম্মান টুকু দেয়ার জন্যই তাকে হুট করে দলে ঢোকানো !,1,ওহো! কত জনপ্রিয় মানুষ! এখন মাঠে জমিয়ে তোলো তার অভিনয়ের মূল্যহীন টুকুগুলি।
1000,কিং কং এর মত কিল দিল বাপ্পে বাই ! উনার উপরে কি মাঝে মধ্যেই গরিলার রুহ ভর করে !,1,"ওহ, অবশ্যই! তোমার মত মজার মনুষ এতো সুন্দর কমেন্ট দেওয়া যায় না বাই!"
1002,ভাই আমার একটা দামী কানের দুল হারায় গেছে এটা নিয়ে একটা নিউজ করেন পিলিগ,1,ওহো! আমার কতটা ধন্যবাদ পিলিগ এর জন্য! তারা মুহূর্তেই এর দাম বাড়িয়ে দিবেন।
1003,আহারে দাম অনেক কম হলো ।,1,"ওহো! এত বড় উৎসাহ, আমার কথা শোনাইতে চাইলেন কি?"
1005,সীমিত আকারে ভালবাসার সোদনে জাতি আজ আপ্লুত ।,1,"ঠিক আছে, বাকি সবাই তো সব সময় ভালবাসায় ভেসে থাকে।"
1010,ভন পাগল হয়ে গেছে,1,"ওহ হা, আমি কি তার পাগল হতে সাহায্য করতে পারি?"
1013,এই প্রথম নিজেদের অস্তিত্বের জানান দিলো প্রথম আলো ।,1,ওহো! অস্তিত্ব জানানোর প্রথম স্থানে আপনাদের কিছু ছিলো কি? 🙄
1014,প্রাকৃতিক সম্পদের সর্বোচ্চ ব্যবহার করে একজন সামান্য নারী কত উপরে উঠতে পারে তার উতকৃষ্ট উদাহরণ পরীমনি,1,ওহো! ঈশ্বর রাখবেন তার স্বার্থের ওপরে উঠার সুন্দর উদাহরণ। 😏
1015,ওওওওওওওহ ন্যাশনাল টিম মানে জাতীয় দল আজকে জানলাম,1,ওওও আর কি! আপনি কি বিশ্বকাপ জিততে যাচ্ছেন?
1018,এখানে অযোগ্য লোকরাই নোবেলের গানের বিরোধিতা করছে পারলে নিজেরা গান গেয়ে দেখান আর না হয় শিকারী এবং ভিখারি সমালোচকরা দূরে থাকুন,1,আমি কি তোমার রাগে কতটা মাথা রাখতে পারে?
1020,জানি এখানে কমেন্ড করলে আমার বউ ঘড়ে যায়গা দিবেনা তারপরেও কমেন্ড করবো তুমাকে একদম মোরগির বাচ্চার মত সুন্দর লাগছে সোনা আমার,1,ওহো! তোমার জন্য এত একটা দুর্দান্ত প্ল্যান! শুনে ভালো লাগল বউ ঘড়ে যাবে কমেন্ড দেওয়ার
1023,টি টুয়েন্টি তে কেমনে টেস্ট খেলতে হয় দেখিয়ে দিয়া আসো ।,1,"তোর দরকার নাই বুঝি, আমি ক্রিকেট কোচ না হলেও।"
1024,আমার এ দুই চোখ যে দিগে তাকায় ওই দিগে শুধু পাহাড় পর্বত দেখতে পাই,1,"ওই তো তুমি একটা হিমালয় একসঙ্গে দেখতে পারবে, না?"
1025,আচ্ছা বাংলাদেল কী সেমী ফাইনালে গিয়েছে ? আজ ভারতের একজনের সাথে চেট করলাম তারা আমাদের টাইগারকে কুকুরের সাথে তুলনা করেছে । সালারে খুব দিয়েছি,1,"ওহো! বিশ্বস্ত মত দিয়েছে, আমাদের টাইগার যখন চা খাবে তার কুকুর কোথায় ছিলো? 🐯🐶"
1027,ফলাফল আম্মু কর্তৃক শাহী উত্তম মধ্যমের ব্যবস্থা !,1,ওহো বিশ্ববিদ্যালয় এর মূল্যবান শাহী উত্তম মধ্যম ভালোই পরিচালিত হয়!
1029,সাকিব কালা পারে না সাকিব বউ পাগ্লা ব্লা ব্লা কথা বলা আবালগুলো আজ বিলুপ্তির পথে তাদের মুখে আজ লাগাম লেগেছে ।,1,"আহা, দেখা গেছে সেন্টার অব অ্যাটেনশন গ্র্যাবিটি আসলে মানেই তো ভালো কিছু পেলো।"
1031,ওরে বাটপার পাগলের সুখ মনে মনে তোকে আবার পাগলা গারদে পাঠানো উচিত মফিজ ।,1,"হা হা, তোর পাগলামি বেড়ালে দেবালে দা কিসের দরকার?"
1033,ভালো মেয়ে থাকলে বিয়ের পরে প্রেম করবে । খোঁজ নিয়ে দেখেন ওর দুইটা না বার টা আছে বার ভাতারি প্রো সে ।,1,আর কি! সেটা হয়ে গেলো বিয়ের পরের আসল চ্যালেঞ্জ।
1034,গরুর গাড়িতে পাঠানো যেতে পারতো,1,"ওহো, কি আদরে গাড়িতে পাঠানোর কথা! গরু কি মেজাজ সাজানোর জন্যই তৈরি?"
1035,এই গরমে পানিতে নামা ছাড়া আরো উপায় বের করতে চাইলে আজই কিনে ফেলুন কাকলী ফার্ণিচারের চেয়ার । তারপর সেখানে শুয়ে শুয়ে উপায় বের করুন,1,"হা, ঠিক আছে কী করে, হাতে ধরে শাস্তি দেবার জন্যে চেয়ারটা খুব লাগবে।"
1037,পাবনা চিকিৎসা এক সপ্তাহ থেরাপির আবেদন এসব মানুষ আবার শিল্পি হয় কিভাবে এর থেকেও অনেক অনেক ভালো শিল্পি আছে ফুটপাতে গান গেয়ে ভিক্ষা করে ।,1,ওহো! সেই ভালো শিল্পীদের দেখার মত কোথায় পাবনা চিকিৎসা এক সপ্তাহ থেরাপির সময় ফটপাত
1038,এই মার্বেল মার্কা গোলগোলা আপাটারে নিয়ে কেন এত্ত নিউজ হচ্চে বুজতেচি না ।,1,"সঠিক কথা, এতো বড় বিষয়ে যত্ন নেওয়া উচিত। ঠিক আছে।"
1039,এইরকম হয়ে থাকা মনে হয় এদের জন্মগত পেশা,1,"ওহো! তো তুমি তো বললেই গেলে আমি খুব ভালোই জানি, আমাদের বাঙালিরা মিষ্টি কথা বলার শ"
1044,এই হাহা রিয়্যাক্ট গুলো কারা দেয় ? দাঁত ক্যালানো ছাড়া আর কোনো কাজ নেই নাকি ?,1,"ঠিক আছে, হাহা রিয়্যাক্ট নিজেই দাঁত ক্যালানো করতে পারে। 😂"
1050,বার ই এবং তের ই এপ্রিল মঙ্গল শাউয়া যাত্রা থুক্কু শোভা যাত্রা হবে বৈশাখের ।,1,"ওহো, আর কতটা বিশেষ! আমি তো অমারা গাড়িতেই যাত্রা শুরু করলাম এইমাত্রে!"
1051,এই নাটকের নাম হওয়া উচিত ছিল যেমন খুশি সাজো,1,"ঠিক আছে, তোমার সুঝব শোন্য ছিল যেন বাদল আসুক।"
1052,চিকিৎসা বিদেশী জার্সি গরুর তিন লিটার করে মুত্র সকাল বিকাল তাকে পান করাও । আশা করি দ্রুত আরোগ্য লাভ করবে ।,1,অসাধারণ উপায়! আমি ভালো হয়ে যাবো কিনা তা দেখতে স্বীকৃতি দিলাম আগেই।
1053,আগের কালের নাইকাদের অভিনয় দেখলে চোখ থেকে পানি পরতো আর এখনকার নাইকাদের পিক দেখলে নিচ থেইকা পানি পরা সুরু করে,1,"আমি তো কেবল কমেন্টের জন্য ছিলাম, কোথায় নাইকা হতে শিখব?"
1055,সাঝের বাতীর বদলে রাতের বাতি নাম দিন,1,"ওহো! কি আইডিয়া, তোমার প্যাটেন্ট করতে হবে না?"
1057,ওগো হনুপমার প্রতি সপ্তাহে টিআরপির এ বেহাল দশা দেখে আমি বরাবরই বড্ড খুশি হই ইয়েন ফ্যানদের অভিশাপ কাজে লাগছে যা একটু স্লট দখলের জোরে মনে হয় টিকে আছে তবে কপাল পুড়তে খুব দেড়ি নেই,1,"আরে বাবু, আপনি তো খুব সহজেই খুশি হচ্ছেন! আমি তো আর অভিশাপদ জগতে বসে থাকি।"
1058,শুনলাম নতুন হিরো নাকি আসবে ? ভালো করে প্যাচ কষবেন যেন বছরের আগে তা না খুলে শঙ্খকে শ্রেষ্ঠার সাথে বিয়ে দিয়ে দিন আর মোহরকে নতুন হিরোর কাছে গছিয়ে দিন । এসব করে দিব্যি দুটো বছর কাটিয়ে দিতে পারবেন । সবশেষে মোহরকে নোবেলের জন্য নমিনেশন দিয়ে দেবেন প্রেম পরকিয়া এক্স কেলেঙ্কারি এসবের জন্য ।,1,"অবশ্যই! আর এই হীরো নোবেল জুড়ে দিলেন তো কি, কিন্তু সে হয়তো করবেনা না, কারণ এত"
1059,উনাকে সরাসরি রাষ্ট্রপতি বানানো উচিত !,1,"ওহো, অবশ্যই! আপনি এত ভালো পরামর্শ দিতে পেরেছেন। আমি এই প্রস্তাব গুরুত্বপূর্ণভাবে"
1060,ফেসবুকে কিছু ছাগল দেখা যায় সিটির ভিত্রে একশো ত্রিশ এ টানে দুই বাসের চিপায় এদের দেখে আবার কেউ কেউ অনুপ্রাণিত হয় । তারাও ফ্যাটাল এক্সিডেন্টের শিকার হয় ।,1,ওহো! এই ছাগল গুলোর সেলফি টা দেখতে ওসাম।
